id,size_id,date,quantity,warehouse_id
5176462,325645841,2024-06-05 21:00:00+00:00,1,16
5176465,325645841,2024-06-05 21:00:00+00:00,1,8
5176630,325645841,2024-06-05 21:00:00+00:00,1,7
5176663,325645841,2024-06-05 21:00:00+00:00,0,14
5176906,325645841,2024-06-05 21:00:00+00:00,28,5
5176907,325645841,2024-06-05 21:00:00+00:00,0,27
5177296,325645841,2024-06-05 21:00:00+00:00,17,4
5177297,325645841,2024-06-05 21:00:00+00:00,13,1
5861404,325645841,2024-06-12 21:00:00+00:00,1,7
5861512,325645841,2024-06-12 21:00:00+00:00,0,2
5861678,325645841,2024-06-12 21:00:00+00:00,1,16
5861679,325645841,2024-06-12 21:00:00+00:00,1,8
5861680,325645841,2024-06-12 21:00:00+00:00,1,19
5861860,325645841,2024-06-12 21:00:00+00:00,28,5
5861991,325645841,2024-06-12 21:00:00+00:00,9,1
5862336,325645841,2024-06-12 21:00:00+00:00,16,4
5277004,325645841,2024-06-06 21:00:00+00:00,1,19
5277041,325645841,2024-06-06 21:00:00+00:00,1,16
5277044,325645841,2024-06-06 21:00:00+00:00,1,8
5277370,325645841,2024-06-06 21:00:00+00:00,28,5
5277371,325645841,2024-06-06 21:00:00+00:00,0,27
5277578,325645841,2024-06-06 21:00:00+00:00,17,4
5277926,325645841,2024-06-06 21:00:00+00:00,12,1
5277971,325645841,2024-06-06 21:00:00+00:00,0,7
5381473,325645841,2024-06-07 21:00:00+00:00,1,19
5381507,325645841,2024-06-07 21:00:00+00:00,1,16
5381510,325645841,2024-06-07 21:00:00+00:00,1,8
5381743,325645841,2024-06-07 21:00:00+00:00,0,27
5382170,325645841,2024-06-07 21:00:00+00:00,1,7
5382210,325645841,2024-06-07 21:00:00+00:00,12,1
5382356,325645841,2024-06-07 21:00:00+00:00,17,4
5382357,325645841,2024-06-07 21:00:00+00:00,27,5
5382397,325645841,2024-06-07 21:00:00+00:00,0,2
5493352,325645841,2024-06-08 21:00:00+00:00,1,19
5493385,325645841,2024-06-08 21:00:00+00:00,1,16
5493388,325645841,2024-06-08 21:00:00+00:00,1,8
5493892,325645841,2024-06-08 21:00:00+00:00,27,5
5493905,325645841,2024-06-08 21:00:00+00:00,0,2
5494148,325645841,2024-06-08 21:00:00+00:00,17,4
5494149,325645841,2024-06-08 21:00:00+00:00,1,7
5494401,325645841,2024-06-08 21:00:00+00:00,11,1
5600809,325645841,2024-06-09 21:00:00+00:00,1,19
5600839,325645841,2024-06-09 21:00:00+00:00,1,16
5600842,325645841,2024-06-09 21:00:00+00:00,1,8
5601212,325645841,2024-06-09 21:00:00+00:00,27,5
5601221,325645841,2024-06-09 21:00:00+00:00,0,2
5601352,325645841,2024-06-09 21:00:00+00:00,1,7
5601569,325645841,2024-06-09 21:00:00+00:00,17,4
5601680,325645841,2024-06-09 21:00:00+00:00,9,1
5706688,325645841,2024-06-10 21:00:00+00:00,1,19
5706716,325645841,2024-06-10 21:00:00+00:00,1,16
5706719,325645841,2024-06-10 21:00:00+00:00,1,8
5706980,325645841,2024-06-10 21:00:00+00:00,27,5
5707081,325645841,2024-06-10 21:00:00+00:00,1,7
5707261,325645841,2024-06-10 21:00:00+00:00,9,1
5707355,325645841,2024-06-10 21:00:00+00:00,17,4
5707356,325645841,2024-06-10 21:00:00+00:00,0,2
5942413,325645841,2024-06-13 21:00:00+00:00,1,7
5942462,325645841,2024-06-13 21:00:00+00:00,0,2
5942592,325645841,2024-06-13 21:00:00+00:00,1,16
5942593,325645841,2024-06-13 21:00:00+00:00,1,8
5942594,325645841,2024-06-13 21:00:00+00:00,1,19
5942729,325645841,2024-06-13 21:00:00+00:00,28,5
5942801,325645841,2024-06-13 21:00:00+00:00,9,1
5942901,325645841,2024-06-13 21:00:00+00:00,16,4
6019960,325645841,2024-06-14 21:00:00+00:00,1,7
6020055,325645841,2024-06-14 21:00:00+00:00,1,16
6020056,325645841,2024-06-14 21:00:00+00:00,1,8
6020165,325645841,2024-06-14 21:00:00+00:00,28,5
6020214,325645841,2024-06-14 21:00:00+00:00,9,1
6020703,325645841,2024-06-14 21:00:00+00:00,0,19
6020845,325645841,2024-06-14 21:00:00+00:00,16,4
62613,325645841,2024-03-01 00:00:00+00:00,19,5
6084448,325645841,2024-06-15 21:00:00+00:00,1,7
6084510,325645841,2024-06-15 21:00:00+00:00,1,16
6084511,325645841,2024-06-15 21:00:00+00:00,1,8
6084606,325645841,2024-06-15 21:00:00+00:00,28,5
6084645,325645841,2024-06-15 21:00:00+00:00,9,1
6084917,325645841,2024-06-15 21:00:00+00:00,0,19
6085293,325645841,2024-06-15 21:00:00+00:00,16,4
6167486,325645841,2024-06-16 21:00:00+00:00,1,7
6167539,325645841,2024-06-16 21:00:00+00:00,1,16
6167540,325645841,2024-06-16 21:00:00+00:00,1,8
6167595,325645841,2024-06-16 21:00:00+00:00,28,5
6167605,325645841,2024-06-16 21:00:00+00:00,9,1
6167807,325645841,2024-06-16 21:00:00+00:00,0,19
6168235,325645841,2024-06-16 21:00:00+00:00,16,4
6168236,325645841,2024-06-16 21:00:00+00:00,0,47
6239205,325645841,2024-06-17 21:00:00+00:00,1,7
6239249,325645841,2024-06-17 21:00:00+00:00,1,16
6239250,325645841,2024-06-17 21:00:00+00:00,1,8
6239295,325645841,2024-06-17 21:00:00+00:00,28,5
6239397,325645841,2024-06-17 21:00:00+00:00,0,19
6239659,325645841,2024-06-17 21:00:00+00:00,16,4
6240291,325645841,2024-06-17 21:00:00+00:00,10,1
6240292,325645841,2024-06-17 21:00:00+00:00,0,47
56008,325645841,2024-02-23 00:00:00+00:00,0,20
56011,325645841,2024-02-23 00:00:00+00:00,0,22
56037,325645841,2024-02-23 00:00:00+00:00,0,8
56048,325645841,2024-02-23 00:00:00+00:00,0,24
56054,325645841,2024-02-23 00:00:00+00:00,0,7
56064,325645841,2024-02-23 00:00:00+00:00,0,25
56084,325645841,2024-02-23 00:00:00+00:00,11,14
56085,325645841,2024-02-23 00:00:00+00:00,0,19
56122,325645841,2024-02-23 00:00:00+00:00,51,4
56123,325645841,2024-02-23 00:00:00+00:00,1,1
56124,325645841,2024-02-23 00:00:00+00:00,34,5
56852,325645841,2024-02-24 00:00:00+00:00,0,8
56862,325645841,2024-02-24 00:00:00+00:00,0,7
56867,325645841,2024-02-24 00:00:00+00:00,0,25
56879,325645841,2024-02-24 00:00:00+00:00,0,19
56906,325645841,2024-02-24 00:00:00+00:00,0,22
56921,325645841,2024-02-24 00:00:00+00:00,0,2
56926,325645841,2024-02-24 00:00:00+00:00,0,24
56954,325645841,2024-02-24 00:00:00+00:00,8,14
56973,325645841,2024-02-24 00:00:00+00:00,1,1
56991,325645841,2024-02-24 00:00:00+00:00,47,4
56992,325645841,2024-02-24 00:00:00+00:00,31,5
57782,325645841,2024-02-25 00:00:00+00:00,0,7
57786,325645841,2024-02-25 00:00:00+00:00,0,25
57848,325645841,2024-02-25 00:00:00+00:00,0,22
57867,325645841,2024-02-25 00:00:00+00:00,0,2
57901,325645841,2024-02-25 00:00:00+00:00,0,19
57902,325645841,2024-02-25 00:00:00+00:00,16,1
57914,325645841,2024-02-25 00:00:00+00:00,9,14
57935,325645841,2024-02-25 00:00:00+00:00,0,24
57939,325645841,2024-02-25 00:00:00+00:00,28,5
57940,325645841,2024-02-25 00:00:00+00:00,47,4
58728,325645841,2024-02-26 00:00:00+00:00,0,25
58771,325645841,2024-02-26 00:00:00+00:00,0,22
58781,325645841,2024-02-26 00:00:00+00:00,0,2
58822,325645841,2024-02-26 00:00:00+00:00,0,24
58842,325645841,2024-02-26 00:00:00+00:00,0,19
58857,325645841,2024-02-26 00:00:00+00:00,9,14
58865,325645841,2024-02-26 00:00:00+00:00,26,5
58873,325645841,2024-02-26 00:00:00+00:00,14,1
58886,325645841,2024-02-26 00:00:00+00:00,47,4
59682,325645841,2024-02-27 00:00:00+00:00,0,22
59689,325645841,2024-02-27 00:00:00+00:00,0,2
59719,325645841,2024-02-27 00:00:00+00:00,0,24
59773,325645841,2024-02-27 00:00:00+00:00,0,19
59802,325645841,2024-02-27 00:00:00+00:00,0,7
59813,325645841,2024-02-27 00:00:00+00:00,26,5
59820,325645841,2024-02-27 00:00:00+00:00,0,25
59827,325645841,2024-02-27 00:00:00+00:00,47,4
59848,325645841,2024-02-27 00:00:00+00:00,7,14
59850,325645841,2024-02-27 00:00:00+00:00,12,1
60625,325645841,2024-02-28 00:00:00+00:00,0,22
60632,325645841,2024-02-28 00:00:00+00:00,0,2
60658,325645841,2024-02-28 00:00:00+00:00,0,24
60694,325645841,2024-02-28 00:00:00+00:00,0,19
60729,325645841,2024-02-28 00:00:00+00:00,0,25
60737,325645841,2024-02-28 00:00:00+00:00,12,1
60738,325645841,2024-02-28 00:00:00+00:00,0,7
60743,325645841,2024-02-28 00:00:00+00:00,7,14
60787,325645841,2024-02-28 00:00:00+00:00,46,4
60805,325645841,2024-02-28 00:00:00+00:00,25,5
61608,325645841,2024-02-29 00:00:00+00:00,0,19
61671,325645841,2024-02-29 00:00:00+00:00,0,25
61673,325645841,2024-02-29 00:00:00+00:00,1,13
61725,325645841,2024-02-29 00:00:00+00:00,0,7
61734,325645841,2024-02-29 00:00:00+00:00,21,5
61738,325645841,2024-02-29 00:00:00+00:00,9,1
61748,325645841,2024-02-29 00:00:00+00:00,46,4
61749,325645841,2024-02-29 00:00:00+00:00,7,14
62467,325645841,2024-03-01 00:00:00+00:00,0,19
62532,325645841,2024-03-01 00:00:00+00:00,0,7
62581,325645841,2024-03-01 00:00:00+00:00,0,25
62584,325645841,2024-03-01 00:00:00+00:00,7,14
62591,325645841,2024-03-01 00:00:00+00:00,0,13
62605,325645841,2024-03-01 00:00:00+00:00,44,4
62616,325645841,2024-03-01 00:00:00+00:00,0,16
62617,325645841,2024-03-01 00:00:00+00:00,10,1
63387,325645841,2024-03-02 00:00:00+00:00,0,7
63409,325645841,2024-03-02 00:00:00+00:00,0,25
63413,325645841,2024-03-02 00:00:00+00:00,0,13
63431,325645841,2024-03-02 00:00:00+00:00,10,1
63437,325645841,2024-03-02 00:00:00+00:00,7,14
63489,325645841,2024-03-02 00:00:00+00:00,19,2
63508,325645841,2024-03-02 00:00:00+00:00,0,16
63536,325645841,2024-03-02 00:00:00+00:00,0,8
63546,325645841,2024-03-02 00:00:00+00:00,16,5
63547,325645841,2024-03-02 00:00:00+00:00,42,4
64270,325645841,2024-03-03 00:00:00+00:00,0,13
64322,325645841,2024-03-03 00:00:00+00:00,0,16
64325,325645841,2024-03-03 00:00:00+00:00,0,8
64370,325645841,2024-03-03 00:00:00+00:00,17,2
64388,325645841,2024-03-03 00:00:00+00:00,6,14
64408,325645841,2024-03-03 00:00:00+00:00,11,1
64421,325645841,2024-03-03 00:00:00+00:00,0,22
64433,325645841,2024-03-03 00:00:00+00:00,0,25
64434,325645841,2024-03-03 00:00:00+00:00,40,4
64440,325645841,2024-03-03 00:00:00+00:00,0,7
64448,325645841,2024-03-03 00:00:00+00:00,16,5
65172,325645841,2024-03-04 00:00:00+00:00,0,16
65175,325645841,2024-03-04 00:00:00+00:00,0,8
65213,325645841,2024-03-04 00:00:00+00:00,0,22
65216,325645841,2024-03-04 00:00:00+00:00,0,25
65224,325645841,2024-03-04 00:00:00+00:00,1,13
65319,325645841,2024-03-04 00:00:00+00:00,15,5
65326,325645841,2024-03-04 00:00:00+00:00,0,7
65327,325645841,2024-03-04 00:00:00+00:00,16,2
65341,325645841,2024-03-04 00:00:00+00:00,11,1
65342,325645841,2024-03-04 00:00:00+00:00,5,14
65343,325645841,2024-03-04 00:00:00+00:00,39,4
66725,325645841,2024-03-05 00:00:00+00:00,0,16
66728,325645841,2024-03-05 00:00:00+00:00,0,8
66759,325645841,2024-03-05 00:00:00+00:00,0,25
66766,325645841,2024-03-05 00:00:00+00:00,1,13
66843,325645841,2024-03-05 00:00:00+00:00,5,14
66847,325645841,2024-03-05 00:00:00+00:00,17,2
66855,325645841,2024-03-05 00:00:00+00:00,0,22
66882,325645841,2024-03-05 00:00:00+00:00,1,9
66901,325645841,2024-03-05 00:00:00+00:00,0,7
66903,325645841,2024-03-05 00:00:00+00:00,13,5
66921,325645841,2024-03-05 00:00:00+00:00,39,4
66922,325645841,2024-03-05 00:00:00+00:00,11,1
67002,325645841,2024-03-06 00:00:00+00:00,0,25
67006,325645841,2024-03-06 00:00:00+00:00,1,13
67069,325645841,2024-03-06 00:00:00+00:00,0,22
67086,325645841,2024-03-06 00:00:00+00:00,0,7
67100,325645841,2024-03-06 00:00:00+00:00,0,8
67116,325645841,2024-03-06 00:00:00+00:00,0,9
67150,325645841,2024-03-06 00:00:00+00:00,15,2
67182,325645841,2024-03-06 00:00:00+00:00,4,14
67183,325645841,2024-03-06 00:00:00+00:00,39,4
67185,325645841,2024-03-06 00:00:00+00:00,10,5
67186,325645841,2024-03-06 00:00:00+00:00,11,1
67906,325645841,2024-03-07 00:00:00+00:00,1,13
67953,325645841,2024-03-07 00:00:00+00:00,0,22
68010,325645841,2024-03-07 00:00:00+00:00,12,1
68012,325645841,2024-03-07 00:00:00+00:00,0,9
68037,325645841,2024-03-07 00:00:00+00:00,0,8
68062,325645841,2024-03-07 00:00:00+00:00,13,2
68063,325645841,2024-03-07 00:00:00+00:00,3,14
68071,325645841,2024-03-07 00:00:00+00:00,40,4
68090,325645841,2024-03-07 00:00:00+00:00,0,21
68091,325645841,2024-03-07 00:00:00+00:00,7,5
68107,325645841,2024-03-07 00:00:00+00:00,0,7
50569,325645841,2024-02-15 00:00:00+00:00,0,4
50572,325645841,2024-02-15 00:00:00+00:00,0,4
50581,325645841,2024-02-15 00:00:00+00:00,0,4
50587,325645841,2024-02-15 00:00:00+00:00,0,4
50588,325645841,2024-02-15 00:00:00+00:00,0,4
50596,325645841,2024-02-15 00:00:00+00:00,8,4
50597,325645841,2024-02-15 00:00:00+00:00,7,4
50617,325645841,2024-02-15 00:00:00+00:00,48,4
50622,325645841,2024-02-15 00:00:00+00:00,0,4
50634,325645841,2024-02-15 00:00:00+00:00,63,4
40593,325645841,2024-02-12 00:00:00+00:00,0,4
40597,325645841,2024-02-12 00:00:00+00:00,0,4
40600,325645841,2024-02-12 00:00:00+00:00,0,4
40620,325645841,2024-02-12 00:00:00+00:00,10,4
40624,325645841,2024-02-12 00:00:00+00:00,1,4
40625,325645841,2024-02-12 00:00:00+00:00,50,4
40630,325645841,2024-02-12 00:00:00+00:00,60,4
40636,325645841,2024-02-12 00:00:00+00:00,12,4
46394,325645841,2024-02-14 00:00:00+00:00,49,4
46397,325645841,2024-02-14 00:00:00+00:00,0,4
46399,325645841,2024-02-14 00:00:00+00:00,0,4
46404,325645841,2024-02-14 00:00:00+00:00,8,4
46405,325645841,2024-02-14 00:00:00+00:00,0,4
46407,325645841,2024-02-14 00:00:00+00:00,0,4
46410,325645841,2024-02-14 00:00:00+00:00,8,4
46411,325645841,2024-02-14 00:00:00+00:00,0,4
46423,325645841,2024-02-14 00:00:00+00:00,64,4
43511,325645841,2024-02-13 00:00:00+00:00,0,4
43513,325645841,2024-02-13 00:00:00+00:00,0,4
43539,325645841,2024-02-13 00:00:00+00:00,49,4
43551,325645841,2024-02-13 00:00:00+00:00,9,4
43555,325645841,2024-02-13 00:00:00+00:00,8,4
43557,325645841,2024-02-13 00:00:00+00:00,0,4
43563,325645841,2024-02-13 00:00:00+00:00,65,4
43564,325645841,2024-02-13 00:00:00+00:00,4,4
18470,325645841,2024-01-28 00:00:00+00:00,40,4
18478,325645841,2024-01-28 00:00:00+00:00,0,4
18481,325645841,2024-01-28 00:00:00+00:00,71,4
18482,325645841,2024-01-28 00:00:00+00:00,70,4
26823,325645841,2024-01-31 00:00:00+00:00,0,4
26831,325645841,2024-01-31 00:00:00+00:00,38,4
26835,325645841,2024-01-31 00:00:00+00:00,68,4
26836,325645841,2024-01-31 00:00:00+00:00,70,4
23289,325645841,2024-01-30 00:00:00+00:00,40,4
23296,325645841,2024-01-30 00:00:00+00:00,0,4
23303,325645841,2024-01-30 00:00:00+00:00,70,4
23308,325645841,2024-01-30 00:00:00+00:00,68,4
21518,325645841,2024-01-29 00:00:00+00:00,40,4
21525,325645841,2024-01-29 00:00:00+00:00,0,4
21529,325645841,2024-01-29 00:00:00+00:00,69,4
21534,325645841,2024-01-29 00:00:00+00:00,70,4
29792,325645841,2024-02-01 00:00:00+00:00,68,4
29793,325645841,2024-02-01 00:00:00+00:00,37,4
29796,325645841,2024-02-01 00:00:00+00:00,70,4
35169,325645841,2024-02-08 00:00:00+00:00,0,4
35182,325645841,2024-02-08 00:00:00+00:00,1,4
35183,325645841,2024-02-08 00:00:00+00:00,27,4
35184,325645841,2024-02-08 00:00:00+00:00,0,4
35187,325645841,2024-02-08 00:00:00+00:00,0,4
35188,325645841,2024-02-08 00:00:00+00:00,59,4
35194,325645841,2024-02-08 00:00:00+00:00,69,4
31513,325645841,2024-02-02 00:00:00+00:00,66,4
31515,325645841,2024-02-02 00:00:00+00:00,37,4
31519,325645841,2024-02-02 00:00:00+00:00,70,4
32106,325645841,2024-02-03 00:00:00+00:00,66,4
32108,325645841,2024-02-03 00:00:00+00:00,1,4
32115,325645841,2024-02-03 00:00:00+00:00,36,4
32116,325645841,2024-02-03 00:00:00+00:00,71,4
32710,325645841,2024-02-04 00:00:00+00:00,1,4
32719,325645841,2024-02-04 00:00:00+00:00,65,4
32720,325645841,2024-02-04 00:00:00+00:00,33,4
32726,325645841,2024-02-04 00:00:00+00:00,70,4
33306,325645841,2024-02-05 00:00:00+00:00,1,4
33317,325645841,2024-02-05 00:00:00+00:00,33,4
33326,325645841,2024-02-05 00:00:00+00:00,64,4
33329,325645841,2024-02-05 00:00:00+00:00,70,4
33927,325645841,2024-02-06 00:00:00+00:00,62,4
33929,325645841,2024-02-06 00:00:00+00:00,0,4
33933,325645841,2024-02-06 00:00:00+00:00,31,4
33935,325645841,2024-02-06 00:00:00+00:00,70,4
34558,325645841,2024-02-07 00:00:00+00:00,0,4
34566,325645841,2024-02-07 00:00:00+00:00,30,4
34569,325645841,2024-02-07 00:00:00+00:00,60,4
34581,325645841,2024-02-07 00:00:00+00:00,71,4
35825,325645841,2024-02-09 00:00:00+00:00,0,4
35843,325645841,2024-02-09 00:00:00+00:00,0,4
35845,325645841,2024-02-09 00:00:00+00:00,0,4
35846,325645841,2024-02-09 00:00:00+00:00,0,4
35850,325645841,2024-02-09 00:00:00+00:00,26,4
35851,325645841,2024-02-09 00:00:00+00:00,58,4
35855,325645841,2024-02-09 00:00:00+00:00,0,4
35861,325645841,2024-02-09 00:00:00+00:00,68,4
36490,325645841,2024-02-10 00:00:00+00:00,0,4
36491,325645841,2024-02-10 00:00:00+00:00,0,4
36492,325645841,2024-02-10 00:00:00+00:00,0,4
36500,325645841,2024-02-10 00:00:00+00:00,1,4
36517,325645841,2024-02-10 00:00:00+00:00,0,4
36533,325645841,2024-02-10 00:00:00+00:00,67,4
36534,325645841,2024-02-10 00:00:00+00:00,23,4
36535,325645841,2024-02-10 00:00:00+00:00,55,4
36543,325645841,2024-02-10 00:00:00+00:00,16,4
38506,325645841,2024-02-11 00:00:00+00:00,0,4
38507,325645841,2024-02-11 00:00:00+00:00,0,4
38530,325645841,2024-02-11 00:00:00+00:00,0,4
38537,325645841,2024-02-11 00:00:00+00:00,0,4
38554,325645841,2024-02-11 00:00:00+00:00,12,4
38555,325645841,2024-02-11 00:00:00+00:00,16,4
38563,325645841,2024-02-11 00:00:00+00:00,0,4
38570,325645841,2024-02-11 00:00:00+00:00,62,4
38571,325645841,2024-02-11 00:00:00+00:00,51,4
50670,325645841,2024-02-16 00:00:00+00:00,0,4
50673,325645841,2024-02-16 00:00:00+00:00,0,4
50681,325645841,2024-02-16 00:00:00+00:00,0,4
50682,325645841,2024-02-16 00:00:00+00:00,0,4
50688,325645841,2024-02-16 00:00:00+00:00,8,4
50699,325645841,2024-02-16 00:00:00+00:00,48,4
50703,325645841,2024-02-16 00:00:00+00:00,0,4
50726,325645841,2024-02-16 00:00:00+00:00,6,4
50729,325645841,2024-02-16 00:00:00+00:00,63,4
50736,325645841,2024-02-16 00:00:00+00:00,0,4
50737,325645841,2024-02-16 00:00:00+00:00,0,4
51406,325645841,2024-02-17 00:00:00+00:00,0,4
51414,325645841,2024-02-17 00:00:00+00:00,0,4
51415,325645841,2024-02-17 00:00:00+00:00,0,4
51433,325645841,2024-02-17 00:00:00+00:00,0,4
51467,325645841,2024-02-17 00:00:00+00:00,8,4
51472,325645841,2024-02-17 00:00:00+00:00,0,4
51478,325645841,2024-02-17 00:00:00+00:00,16,4
51480,325645841,2024-02-17 00:00:00+00:00,0,4
51489,325645841,2024-02-17 00:00:00+00:00,4,4
51497,325645841,2024-02-17 00:00:00+00:00,63,4
51498,325645841,2024-02-17 00:00:00+00:00,48,4
51499,325645841,2024-02-17 00:00:00+00:00,1,4
52165,325645841,2024-02-18 00:00:00+00:00,0,4
52168,325645841,2024-02-18 00:00:00+00:00,0,4
52169,325645841,2024-02-18 00:00:00+00:00,0,4
52185,325645841,2024-02-18 00:00:00+00:00,0,4
52224,325645841,2024-02-18 00:00:00+00:00,0,4
52232,325645841,2024-02-18 00:00:00+00:00,0,4
52244,325645841,2024-02-18 00:00:00+00:00,4,4
52249,325645841,2024-02-18 00:00:00+00:00,13,4
52253,325645841,2024-02-18 00:00:00+00:00,1,4
52255,325645841,2024-02-18 00:00:00+00:00,0,4
52258,325645841,2024-02-18 00:00:00+00:00,61,4
52259,325645841,2024-02-18 00:00:00+00:00,46,4
52260,325645841,2024-02-18 00:00:00+00:00,4,4
52907,325645841,2024-02-19 00:00:00+00:00,0,4
52920,325645841,2024-02-19 00:00:00+00:00,0,4
52954,325645841,2024-02-19 00:00:00+00:00,0,4
52959,325645841,2024-02-19 00:00:00+00:00,0,4
52970,325645841,2024-02-19 00:00:00+00:00,4,4
52975,325645841,2024-02-19 00:00:00+00:00,13,4
52977,325645841,2024-02-19 00:00:00+00:00,0,4
52985,325645841,2024-02-19 00:00:00+00:00,0,4
52990,325645841,2024-02-19 00:00:00+00:00,0,4
52993,325645841,2024-02-19 00:00:00+00:00,0,4
52997,325645841,2024-02-19 00:00:00+00:00,45,4
53008,325645841,2024-02-19 00:00:00+00:00,2,4
53009,325645841,2024-02-19 00:00:00+00:00,58,4
53681,325645841,2024-02-20 00:00:00+00:00,0,4
53687,325645841,2024-02-20 00:00:00+00:00,0,4
53693,325645841,2024-02-20 00:00:00+00:00,3,4
53698,325645841,2024-02-20 00:00:00+00:00,0,4
53699,325645841,2024-02-20 00:00:00+00:00,12,4
53709,325645841,2024-02-20 00:00:00+00:00,43,4
53712,325645841,2024-02-20 00:00:00+00:00,0,4
53720,325645841,2024-02-20 00:00:00+00:00,0,4
53733,325645841,2024-02-20 00:00:00+00:00,59,4
53735,325645841,2024-02-20 00:00:00+00:00,0,4
53736,325645841,2024-02-20 00:00:00+00:00,0,4
54429,325645841,2024-02-21 00:00:00+00:00,0,4
54431,325645841,2024-02-21 00:00:00+00:00,12,4
54437,325645841,2024-02-21 00:00:00+00:00,0,4
54444,325645841,2024-02-21 00:00:00+00:00,0,4
54446,325645841,2024-02-21 00:00:00+00:00,0,4
54462,325645841,2024-02-21 00:00:00+00:00,0,4
54486,325645841,2024-02-21 00:00:00+00:00,0,4
54495,325645841,2024-02-21 00:00:00+00:00,0,4
54496,325645841,2024-02-21 00:00:00+00:00,59,4
54501,325645841,2024-02-21 00:00:00+00:00,40,4
54504,325645841,2024-02-21 00:00:00+00:00,0,4
54505,325645841,2024-02-21 00:00:00+00:00,0,4
55206,325645841,2024-02-22 00:00:00+00:00,0,4
55211,325645841,2024-02-22 00:00:00+00:00,0,4
55216,325645841,2024-02-22 00:00:00+00:00,0,4
55217,325645841,2024-02-22 00:00:00+00:00,0,4
55227,325645841,2024-02-22 00:00:00+00:00,0,4
55248,325645841,2024-02-22 00:00:00+00:00,0,4
55250,325645841,2024-02-22 00:00:00+00:00,0,4
55262,325645841,2024-02-22 00:00:00+00:00,12,4
55268,325645841,2024-02-22 00:00:00+00:00,0,4
55280,325645841,2024-02-22 00:00:00+00:00,0,4
55292,325645841,2024-02-22 00:00:00+00:00,55,4
55293,325645841,2024-02-22 00:00:00+00:00,37,4
69504,325645841,2024-03-08 00:00:00+00:00,0,22
69480,325645841,2024-03-08 00:00:00+00:00,1,13
69549,325645841,2024-03-08 00:00:00+00:00,0,9
69578,325645841,2024-03-08 00:00:00+00:00,3,14
69590,325645841,2024-03-08 00:00:00+00:00,0,8
69594,325645841,2024-03-08 00:00:00+00:00,13,1
69599,325645841,2024-03-08 00:00:00+00:00,0,21
69602,325645841,2024-03-08 00:00:00+00:00,0,7
69610,325645841,2024-03-08 00:00:00+00:00,0,20
69741,325645841,2024-03-09 00:00:00+00:00,1,13
69654,325645841,2024-03-08 00:00:00+00:00,14,2
69657,325645841,2024-03-08 00:00:00+00:00,7,5
69660,325645841,2024-03-08 00:00:00+00:00,0,25
69669,325645841,2024-03-08 00:00:00+00:00,0,40
69672,325645841,2024-03-08 00:00:00+00:00,39,4
69795,325645841,2024-03-09 00:00:00+00:00,0,9
69834,325645841,2024-03-09 00:00:00+00:00,0,21
69843,325645841,2024-03-09 00:00:00+00:00,0,20
69877,325645841,2024-03-09 00:00:00+00:00,1,3
69878,325645841,2024-03-09 00:00:00+00:00,0,7
69887,325645841,2024-03-09 00:00:00+00:00,2,14
69890,325645841,2024-03-09 00:00:00+00:00,0,19
69894,325645841,2024-03-09 00:00:00+00:00,0,25
69895,325645841,2024-03-09 00:00:00+00:00,0,40
69907,325645841,2024-03-09 00:00:00+00:00,45,5
69913,325645841,2024-03-09 00:00:00+00:00,13,2
69923,325645841,2024-03-09 00:00:00+00:00,36,4
69952,325645841,2024-03-09 00:00:00+00:00,15,1
69953,325645841,2024-03-09 00:00:00+00:00,0,8
70619,325645841,2024-03-10 00:00:00+00:00,1,13
70650,325645841,2024-03-10 00:00:00+00:00,0,9
70678,325645841,2024-03-10 00:00:00+00:00,0,21
70686,325645841,2024-03-10 00:00:00+00:00,0,20
70702,325645841,2024-03-10 00:00:00+00:00,0,7
70708,325645841,2024-03-10 00:00:00+00:00,0,19
70711,325645841,2024-03-10 00:00:00+00:00,0,25
70712,325645841,2024-03-10 00:00:00+00:00,0,40
70749,325645841,2024-03-10 00:00:00+00:00,17,1
70750,325645841,2024-03-10 00:00:00+00:00,0,8
70751,325645841,2024-03-10 00:00:00+00:00,3,14
70771,325645841,2024-03-10 00:00:00+00:00,0,3
70796,325645841,2024-03-10 00:00:00+00:00,41,5
70806,325645841,2024-03-10 00:00:00+00:00,34,4
70807,325645841,2024-03-10 00:00:00+00:00,47,2
70837,325645841,2024-03-10 00:00:00+00:00,1,17
71560,325645841,2024-03-11 00:00:00+00:00,0,20
71572,325645841,2024-03-11 00:00:00+00:00,0,7
71577,325645841,2024-03-11 00:00:00+00:00,0,25
71578,325645841,2024-03-11 00:00:00+00:00,0,40
71599,325645841,2024-03-11 00:00:00+00:00,0,8
71600,325645841,2024-03-11 00:00:00+00:00,3,14
71651,325645841,2024-03-11 00:00:00+00:00,0,13
71657,325645841,2024-03-11 00:00:00+00:00,0,17
71687,325645841,2024-03-11 00:00:00+00:00,0,21
71700,325645841,2024-03-11 00:00:00+00:00,16,1
71711,325645841,2024-03-11 00:00:00+00:00,47,2
71715,325645841,2024-03-11 00:00:00+00:00,0,19
71736,325645841,2024-03-11 00:00:00+00:00,0,3
71747,325645841,2024-03-11 00:00:00+00:00,36,5
71748,325645841,2024-03-11 00:00:00+00:00,32,4
72460,325645841,2024-03-12 00:00:00+00:00,0,25
72461,325645841,2024-03-12 00:00:00+00:00,0,40
